date,developerResponse,review,rating,isEdited,userName,title
2024-05-27 11:01:45,"{'id': 44247130, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-29T16:33:46Z'}",Great for keeping track of what I’m eating,5,False,Qld Grandma,My Fitness Pal
2023-06-03 20:49:39,"{'id': 36939460, 'body': 'Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program!', 'modified': '2023-06-05T17:43:11Z'}","Just started, seems easy to use. I’m sure I’ll rate it much higher once I’ve navigated my way around",3,False,JarrodH21,JH Review
2023-01-10 22:52:56,"{'id': 34308039, 'body': 'Thank you for your inquiry, please contact https://myfitnesspal.zendesk.com/hc/en-us for additional support.', 'modified': '2023-01-16T10:20:19Z'}",Great app but the subscription costs more than my gym membership!!!,3,False,BenHanno,Way too expensive!
2022-01-22 06:32:29,"{'id': 27611121, 'body': 'Hi Tony! Our apologies for any problems you are having. For additional support please send an email to support@myfitnesspal.com. Thanks!', 'modified': '2022-01-23T22:43:07Z'}","When signing up I get to the final page and even though everything is ticked it tells me to correct errors. Can’t complete, can’t use it.",1,False,Tony Featherstone,Broken
2021-04-07 00:12:05,"{'id': 22200085, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2021-04-12T19:18:33Z'}","I can’t add my boxing workout to the app no matter how much I try. 

Also not there, cycling classes.

Not worth it. Such a basic thing? I am now using a competitor app which has more flexibility.",2,False,Appaappa179971,Can’t Add Simple Classes Like Boxing
2020-04-22 01:52:08,"{'id': 14844972, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send us an email to support@myfitnesspal.com.', 'modified': '2020-04-22T18:21:27Z'}",when i get to the third page for logging on where you enter your country and DOB it does not let me go any further so i cannot use the app.,2,False,Horselover4722637,i can’t log in
2019-11-05 11:19:11,,Is missing updates that writes data on the “Active Calories” on the Health App,3,False,Trunsky,Missing updates
2019-08-30 10:05:36,,"Currently need to log in each time the app is opened, in the past you only had to log in every few months",1,False,Casber5007,Very annoying logging in with each use
2018-08-30 09:38:39,,"Most of the time I can’t enter a meal before it crashes. Good app but the crashing makes it so bad, I can not understand why anyone would pay for a subscription.",2,False,Rorter 69,MyCrashPal
2017-09-20 07:37:31,,Good overall.   Sometimes confusing to track in metric.  (Preferred).,4,False,NT outstation,Good overall
2024-05-27 05:23:28,"{'id': 44221940, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-28T17:21:21Z'}","Easy app, great barcode system.",5,False,Mature JVH,Review Fitness Plan
2024-02-05 06:41:11,"{'id': 41798663, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2024-02-06T19:00:23Z'}",Easy to use and clear,5,False,Peter4573,Great app
2024-01-22 01:59:14,"{'id': 41483906, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2024-01-23T18:12:26Z'}",Really makes calorie counting easy.,5,False,Genecinil,Great!
2024-01-15 23:54:55,"{'id': 41379855, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2024-01-18T15:49:51Z'}",Love this app. So easy and intuitive.,5,False,Macgonagle,Favourite calorie counter
2023-10-07 21:32:49,"{'id': 39412534, 'body': 'Thank you for your feedback, and we’re sorry for the frustration this recent update has caused. We’re always looking for ways to improve our app experience for all members, and we’ve forwarded your thoughts to our team.', 'modified': '2023-10-09T16:33:03Z'}",Too many options now need to be paid for that didn’t in the past,2,False,babybeet,Money
2023-11-20 00:28:37,"{'id': 40268537, 'body': 'We understand your frustration. But like most free apps, ads make it possible to keep our app up and running (and available for free). It’s how we pay our passionate employees, who work hard to research, plan, and build new features while supporting a community of over 200 million members. If needed, please email us at support@myfitnesspal.com.', 'modified': '2023-11-21T16:48:03Z'}",Woweee talk about Ads. The app used to be so good now it’s just full of ads and the subscription is $30 a month?? There’s better apps out there don’t bother with this one,1,False,Rogie 1999,Not user friendly
2023-08-19 23:03:02,"{'id': 38440209, 'body': 'We are sorry to hear you are not enjoying the current experience. If we can help with anything else or want to provide additional suggestions/context, please email us at support@myfitnesspal.com.', 'modified': '2023-08-21T20:41:07Z'}",It’s put me off using the app. The old version was cleaner and easier to use.,2,False,Tina!@#,Hate the new update and interface
2023-09-26 22:52:47,"{'id': 39200986, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! Thank you for your understanding.', 'modified': '2023-09-28T15:36:25Z'}",I have made new meals from scratch multiple times and as I log to breakfast the ingredients double up even though the meal only has one iteration of each item,1,False,Elena Fx,Doubling ingredients on meals
2019-07-16 00:26:48,,"Great app , helps me to monitor whatever I eat and giving me the nutritional value of what I consume.",5,False,sue 124,Great app
2023-05-27 01:21:18,"{'id': 36820808, 'body': 'Hi Annabel, we are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-05-30T14:40:39Z'}",Have tried re-downloading app but can’t get past sign up stage as it doesn’t give me the check box to confirm T&Cs 🤷‍♀️ All updates are current on my phone.,1,False,Annabel Edith,"Can’t rate, can’t even sign up"
2022-08-09 00:28:12,"{'id': 31385951, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2022-08-10T11:39:05Z'}","The ads have gotten outrageous (which is new). We can tell this is a squeeze to get more subscribers.
But from free to $30 a month, or $179 a year is OUTRAGEOUS. 
I’d love to subscribe.
I don’t pay that type of money for any subscription. 
Literally more than double Netflix, for what? No ads… that’s what I’m paying for. Because I hate the ads…

Thanks for turning a great product into a crappy one UnderArmour",1,False,Benopeters,Ads overwhelming and $179 a year to subscribe
2022-08-08 11:31:40,"{'id': 31371805, 'body': 'Hello there. Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program!', 'modified': '2022-08-09T19:34:29Z'}",The app was so good until the latest update. I literally get so lost and can’t find anything anymore or I’ll tap the wrong thing everytime. Please change it back!!!,1,False,instagram- ellalamiing,Gone bad
2022-01-19 11:25:51,"{'id': 27563979, 'body': 'Our apologies for any problems you are having. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com for further help. Thank you.', 'modified': '2022-01-20T16:52:53Z'}",This has turned into a slow and unresponsive app full of advertising.,2,False,Jb033,Suddenly full of ads
2021-10-06 15:32:44,"{'id': 25557657, 'body': 'Our apologies for any problems you are having. Please send us an email directly to support@myfitnesspal.com for additional support as we are more than happy to further assist with the matter. Thanks, and looking forward to hearing from you!', 'modified': '2021-10-07T23:33:59Z'}",It keeps giving me an unknown error each time I try to. Sign up help please,3,False,mattiangel,Confused
2021-09-08 00:31:35,"{'id': 25005633, 'body': 'Thank you for using MyFitnessPal - we are truly honored to be a part of your health and fitness journey!', 'modified': '2021-09-09T14:12:34Z'}",It’s a great app to monitor progress so far but I still need to learn to fully utilise all the premium features,3,False,Gamer elite,New User
2019-09-06 01:28:54,,I can’t access premium.  Each time I hit the button to get it... it goes nowhere,3,False,Hahndog2010,It would be 5 stars if....
2019-08-29 12:11:58,,New update doesn’t work. Won’t let you enter in anything new or scan anything else. It’s normally good,3,False,TazzzyKattttt,New update
2019-08-18 10:22:30,,"The latest update requires you to login every time to use the app & must agree to the use of your data & for it to be sent overseas.

Login each time is cumbersome...I will stop using this app altogether now",1,False,Sandy kkk,Recent update
2017-10-30 22:06:38,,"Easy to use, informative, keeps you accountable",5,False,MBBGFitZ,Love It
2019-05-29 04:33:54,,I’ve been trying to open my app on my new phone and it will not let me and there is no option to delete or anyway to even start fresh very frustrating!,1,False,Sammylgfdcv,Complaint
2018-04-25 00:06:50,,"I went on the free trial for this app to try premium , then these scam artist charged me for a full year subscription which was $80. Do not use this product. They offer a free trial then automatically subscribe you without your consent",1,False,Exilation,Give me my money back
2018-01-22 23:52:34,,"There’s way too much going on. I added my daily diary and it burnt away 20% of my battery? 
Stuff kept popping up and getting me
Out of my entry. I’ll be deleting this app pretty soon I reckon. I have used it in the past and it was much simpler.",1,False,assanr,Review
2017-11-08 00:58:25,,Don't get to do anything because ads pop up every second! I can't even scroll down without an ad popping up! New update doesn’t update Apple Watch permissions for steps. Useless,1,False,N-Zyme Silvertongue,Ads pop up every 3 seconds
2024-03-17 20:28:01,"{'id': 42690356, 'body': 'Thank you for your review, and for supporting MyFitnessPal - we truly appreciate it! If you ever need help or want to provide feedback/suggestions, please email our team at support@myfitnesspal.com.', 'modified': '2024-03-19T16:13:25Z'}","Easy to use, great way to stay accountable",5,False,Mrs Fava,Love it!
2024-04-04 10:12:27,"{'id': 43134668, 'body': 'Thank you for your review, and for supporting MyFitnessPal - we truly appreciate it! If you ever need help or want to provide feedback/suggestions, please email our team at support@myfitnesspal.com.', 'modified': '2024-04-08T18:09:10Z'}",Thank you for offering a great app helpful and useable in basic format,4,False,Insta lovin,Very helpful
2023-07-22 00:11:03,"{'id': 37874793, 'body': ""We're so happy to hear that you find our app helpful in your health and fitness journey. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2023-07-24T19:42:46Z'}",Keeps me on track,5,False,TanRVer,Fantastic App
2024-02-06 03:27:29,"{'id': 41820092, 'body': 'Hi there! Thank you for providing this feedback on the cost of Premium. We will pass this along to the team to review. If we can help with anything else, or if you would like to provide additional feedback/suggestions, please email us directly at support@myfitnesspal.com.', 'modified': '2024-02-07T16:32:07Z'}",It’s so expensive for premium and it lock’s basically everything to premium it’s obviously this app is more of a cash grab then a app that actually cares about fitness goals,1,False,inme123,To much money
2023-09-10 19:33:07,"{'id': 38875896, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-09-12T14:44:56Z'}",There is no way to see calories in - total calories burned ( includes resting ).,3,False,Teejayoner,Total calories
2022-01-11 20:33:47,,So useful and so many great features!,5,False,lisa_loves_bestnine,Great ap!
2023-02-24 02:27:47,"{'id': 35104267, 'body': 'Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program!', 'modified': '2023-02-27T19:56:23Z'}","Forced to complete sign up, consent to data sharing, and enter information before finding out it’s $30 a month. $30!? Just so I can add my macros individually. Ridiculous",1,False,Mike#1993,WAY overpriced
2021-09-30 22:06:22,,This app is my assistant on reaching my goals. It’s an exceptional help every day.,5,False,PaulStef,Love it
2020-06-03 06:25:50,,Great app for tracking food intake and exercise. Best one I’ve found.,5,False,d6u4h03n,Excellent app
2021-06-11 04:10:42,"{'id': 23375224, 'body': 'Our apologies for any problems you are having. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com for further help. Thank you.', 'modified': '2021-06-14T15:21:32Z'}",Got charged for a whole year without realizing I had even subscribed. I used it for one week and it’s not worth it for me. Why can’t I cancel any time?? What a rip off.,1,False,teegs1,$80 subscription
2020-01-27 20:46:02,,Great way for me to track my weight and monitor what I’m eating. Thanks,5,False,judereeman,Wonderful
2024-03-16 02:18:21,"{'id': 42666922, 'body': ""We're so happy to hear that you find our app helpful in your health journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-03-18T18:25:04Z'}",Best app to control our food intake,5,False,lhavani,Counting calorie
2019-11-20 05:41:31,,Hi I was logging my food and had to got to my computer as the app didnt want to open for some reason - kept on updating mode. I turned phone on and off and had to redo password to make it work again. X,1,False,Brudutra,Fail to open app
2019-11-01 06:08:44,,Half the time the food and exercise calories at the top of each day’s entry are blank. Sometimes when you add food it doesn’t appear straight away. Super frustrating.,1,False,oliviahp,"Used to be very good, now really buggy"
2019-09-05 01:27:36,,I am finding it difficult to enter part servings of food and drinks E.g. half or 3/4 glass of wine. Otherwise this App is wonderful.,3,False,Bridgitte51,Working out part servings of food items
2019-02-01 06:16:18,,Was a great app but since the last update continually freezes when using my iPhone but works ok on my iPad,3,False,Hellsybabe,Was good
2019-01-30 00:40:36,,Will no longer be using this app because they wouldn’t allow me to continue using it without agreeing to let them transfer my personal data to the US.,1,False,GeorgieM95,Disappointing.
2018-05-01 02:22:22,,"It doesn’t respond as quickly as it should. When I click on the tick, sometimes I have to do it 15-20 times. Very time consuming",2,False,Virjas,It helps
2023-08-01 03:53:49,"{'id': 38059433, 'body': ""Hi Christine, we're thrilled to hear that our MyFitnessPal app has been instrumental in your health and fitness journey. Keep up the great work!"", 'modified': '2023-08-02T21:24:04Z'}",Always there for me to keep me on the straight and narrow,5,False,garethnz1,Christine
2023-10-18 00:20:35,"{'id': 39620686, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! Thank you for your understanding.', 'modified': '2023-10-19T19:12:11Z'}","Items in meals duplicate at random, it’s horrible, once you try to edit the meal it just reverts to whatever the heck it randomly duplicated too. 
It’s such a frustrating app",1,False,Yamsjams6969,Don’t use this for meals
2023-06-15 06:21:26,"{'id': 37166002, 'body': 'We are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your feedback. We wish you a lifetime of health and happiness!', 'modified': '2023-06-16T16:34:40Z'}",Def the #1 food tracking app for calories and macros!,5,False,Narelle Wright,Love this app!
2022-06-28 07:55:42,"{'id': 30621413, 'body': 'Hi Sad, you can find Progress directly by scrolling down on the Dashboard on the main homepage, then tap the + button to enter your weight. Please see: https://support.myfitnesspal.com/hc/en-us/articles/5217312657293-New-Dashboard-FAQ#h_01G1RS830PY6C2CPHWM8G886VS', 'modified': '2022-06-29T12:23:43Z'}",I like the app but I have no idea how to add my weight daily now. I liked the old app better. It was more user friendly. How do I add my weight?,2,False,Sad stepper,No idea how to add my daily weight
2022-08-24 20:42:39,"{'id': 31680803, 'body': 'We’re glad to know how you feel (even if we’re sorry you feel that way). Moving Barcode Scan to Premium was a tough decision. Read more about it here if you’d like **-** **https://rebrand.ly/barcode22**', 'modified': '2022-08-26T15:19:46Z'}",Barcode scanner needs premium and full page ads. I would have considered subscribing but it’s crazy expensive. Bye Felecia! I’ve been a Idee for over 10 years. They got greedy.,1,False,samzflower,Greedy company removing free services
2021-11-10 08:35:17,"{'id': 26216656, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! Thank you for your understanding.', 'modified': '2021-11-11T15:31:01Z'}",The new update is horrible. Once you scan something in it doesn’t log it in. If I could undo the update I would.,1,False,KayBebs,Please fix bugs
2021-06-04 05:35:09,"{'id': 23273553, 'body': 'Our apologies for any problems you are having. For additional support please send an email to support@myfitnesspal.com. Thanks!', 'modified': '2021-06-08T23:10:51Z'}","I created an account with Sign In with Apple ID and paid for a yearly subscription. 

Had to reset my iPhone and I haven’t been able to log into MyFitnessPal with Sign In with Apple ID since.",1,False,powerupkitteh,Can’t Sign In with Apple ID
2021-03-16 09:21:07,,The little appointment,5,False,Leanne Sydney Australia,Become aware
2020-10-27 20:30:40,,Great application! Helpful and easy to understand.,5,False,Intuitive Warrior,Calorie Counter
2019-12-18 03:13:44,,As the title suggest this app keeps you on your toes and keeps you motivated toward your goal,5,False,Sammy the seal91,Great motivator
2020-09-03 11:45:49,"{'id': 17698399, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send us an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2020-09-04T15:36:23Z'}","The app doesn’t function properly when connected to a VPN, it seems to lag and leave long delays after pressing buttons, please fix this.",1,False,Voltie,This app doesn’t function properly
2024-06-05 07:10:56,"{'id': 44432412, 'body': ""Your support means the world to us - thank you for your review. We're very happy to hear you've been enjoying MyFitnessPal. Keep up the great work, and thank you for taking the time to leave such a positive review!"", 'modified': '2024-06-06T21:01:25Z'}",Great app been using it for years,5,False,Phalic,Scott
2019-08-20 12:39:20,,"This app used to be amazing.
Now, every single time I open the app, I have to login. Please, fix this!!!!",3,False,Carlos Felipe Franca,Have to login everytime I open the app
2019-06-14 00:05:27,,I’ve used this app for years. Most recent update is not totalling macros properly. Please address ASAP.,3,False,williamwondifulwords,New update is not doing totals correctly
2019-03-05 09:24:26,,It’s a great app but very frustrating when it keeps crashing or freezing.,3,False,Willimann89,Great but keeps crashing
2017-11-24 04:57:15,,I don’t want to eat my exercise calories. You should be able to opt out of having them included in your calories remaining,2,False,ItsOnlyLisa,Almost perfect
2024-06-30 01:08:14,"{'id': 44973401, 'body': 'We do sincerely appreciate your feedback regarding the barcode scanner decision. Please know that we have passed along your review to our team for further consideration.', 'modified': '2024-07-01T18:42:15Z'}",Why would you remove your most useful feature (barcode scanning) from free,2,False,InvalidUnderscores,Money grabbing
2024-03-20 03:09:32,"{'id': 41927115, 'body': ""We're so happy to hear that you find our app helpful in your health journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-02-13T16:56:37Z'}",Great to track food!! Thank you,5,True,Ervnkgeevn,Thankful
2024-03-02 06:16:37,"{'id': 42370988, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2024-03-04T20:43:47Z'}","Great app, easy to track the macros, and calorie count!",5,False,Skyon101,Love the app
2024-01-25 08:03:55,"{'id': 41556265, 'body': 'We are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your review with us. We wish you a lifetime of health and happiness!', 'modified': '2024-01-26T17:29:59Z'}",Tracking macros isn’t so scary anymore!,5,False,mr1899morgan,Amazing app
2023-12-14 02:26:44,"{'id': 40706651, 'body': 'We are sorry to hear you are not enjoying the current experience. If we can help with anything else or want to provide additional suggestions/context, please email us at support@myfitnesspal.com.', 'modified': '2023-12-15T16:06:08Z'}","Whilst trying to work out your system, I am falling behind.  You need to make it easier.",2,False,YapperParr,It’s to hard
2023-12-04 03:16:44,"{'id': 40520166, 'body': 'Our apologies for any problems you are having with missing account data. For additional support please send an email to support@myfitnesspal.com.', 'modified': '2023-12-05T16:04:57Z'}","App keeps crashing, couldn’t log in and once I did I had lost the past three years of data. No response when contacting help.",1,False,Katie-Lou 1995,App Crashing
2023-07-16 06:29:40,"{'id': 37728528, 'body': 'Apologies for any problems you are having. To reach our support team for assistance, please visit https://myfitnesspal.zendesk.com/hc/en-us or email directly to support@myfitnesspal.com', 'modified': '2023-07-17T16:24:43Z'}","Keep getting asked to agree to terms and conditions but there is nothing showing for me to agree to. If it’s this hard to get started, it’s not worth pursuing.",1,False,Mickvanw,Cant even sign up
2023-03-07 07:03:44,"{'id': 35280435, 'body': ""Thanks for getting back in touch with us, and we are glad to hear all is in working order! Please don't hesitate to reach back out if you ever need additional assistance."", 'modified': '2023-03-08T23:14:32Z'}","I cannot operate anything on my new iPhone pro max 14, latest iOS update. Frozen. Please fix.   Update: I had to delete the app, reinstall and now it seems to be working.",1,False,Gemini2261,Frozen on new iPhone 14 pro Max
2022-08-27 03:44:25,"{'id': 31730800, 'body': 'Hi there! Thank you for your feedback, we appreciate it and will share it with the appropriate division. If you need further assistance, please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com', 'modified': '2022-08-29T23:35:23Z'}",Really liked this app because it was free and the ads weren’t over the top. But now it has unskippable ads every few minutes. Ruined it for me,1,False,Mike T 4,I use to like this app!
2022-08-25 09:51:28,"{'id': 31720165, 'body': 'Thank you for taking the time to review the MyFitnessPal app. Here’s a little more detail about our decision to move Barcode Scan to Premium **-** **https://rebrand.ly/barcode22**', 'modified': '2022-08-29T12:38:49Z'}",Barcode scanner going unless you pay. Absolutely not worth $30 a month for. Someone’s made a poor decision along the management chain and will probably regret it later.,1,False,caty26838,Ya joking right!?
2022-04-21 22:34:36,"{'id': 29386465, 'body': 'Our apologies for any problems you are having. Can you please send us an email to support@myfitnesspal.com for further help? Thanks!', 'modified': '2022-04-25T18:13:16Z'}",Tried to delete account for a while and still cant do it.,1,False,3pp00,Cant delete account if logged in with facebook
2019-10-13 05:49:17,,"Amazing app. If you are serious about fitness, u must not miss this app",5,False,Waz2131,Excellent
2019-08-14 00:44:09,,Love that you can weigh and put in meals and know exactly how much cals etc in each meal :),5,False,Liv988,Meal prep
2018-06-02 09:40:01,,"I use the app all of the time, easy to use",5,False,SharGC,Super Easy to use.
2019-07-08 09:55:49,,Try this application and see if I can lose weight and Lear about portion size 👍,4,False,t scouts,Good luck
2017-12-12 22:57:48,,"Used in conjunction with proper healthcare advice, this app is invaluable.
Caution: if you’re prone to eating disorder, it can be triggering.",5,False,Give back the old app,Useful
2018-01-02 00:24:04,,Keeps crashing every few secs and I am using the premium version. Please provide a fix if you want me to continue using it.,2,False,Zooz71,Please fix it
2023-08-03 04:07:40,"{'id': 38104458, 'body': 'Thank you for your review of MyFitnessPal, we are happy to hear you are enjoying the program! If you ever need support from our team, please visit: https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com.', 'modified': '2023-08-04T18:14:43Z'}",Great app helps me to keep on track👍👍,5,False,Hackonayak,My Fitness app
2023-07-25 02:17:49,"{'id': 37920291, 'body': ""We're so happy to hear that you find our app helpful in your health and fitness journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2023-07-26T16:50:34Z'}",Comprehensive database of food. Easy to use,5,False,thutton220,Great app
2022-02-08 03:17:20,"{'id': 27906220, 'body': 'Hello there! Our apologies for any problems you are having with creating an account. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com for further help. Thank you!', 'modified': '2022-02-07T23:15:24Z'}",Easy to use and handy,5,True,madztay,Handy
2023-06-27 04:42:25,"{'id': 37386588, 'body': 'We’re sorry you’re frustrated by the barcode news. As a reminder, there are lots of free ways for members to log and succeed with the app. Search by item name, log from history, quick-log just calories, and log from saved meals, foods & recipes.', 'modified': '2023-06-28T19:36:38Z'}",Cannot believe you have to pay to be able to scan the barcode of food now?? That’s crazy,1,False,Ydrohoos,All about the $$
2022-09-01 08:24:34,"{'id': 31890084, 'body': 'Our apologies for any problems you are having creating an account, please contact https://myfitnesspal.zendesk.com/hc/en-us or send an email to support@myfitnesspal.com for additional support.', 'modified': '2022-09-07T11:59:04Z'}",Trying to set up an account but keeps asking me to agree to t&c but no tick box available?? How can I agree ?,2,False,Frogga8888,Can’t even set up
2017-10-15 10:32:56,,I can't rave about this app enough ❤️ it's amazing even the free version!,5,False,I am in love !!,Best app
2020-11-20 06:33:40,,Keeps crashing when making a meal from a recipe,3,False,nahsgwjshdjwkdndjsbwvzg,Bug
2019-08-04 13:18:36,,The app is very helpful with dieting and i enjoyed using it until i got charged $80 for premium. I signed up to a free month of premium and when it ran out i was charged $80 for premium for a year when i didnt want it.,1,False,RyanSiggy,Mixed feelings
2019-06-30 23:25:58,,I haven’t been able to log in or re sign up for a few weeks now. Looks like a few other people have had the same problem.,1,False,Leathit,Can’t log in
2017-11-02 05:10:42,,New version 7.27 with ads popping up on screen every 5 seconds. Terrible,3,False,anthlosch,Terrible Advertising
2024-05-27 00:32:50,"{'id': 44222042, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-28T17:26:23Z'}",I love the myfitness pal app. Without a would be the world champion couch potato!!! Great motivational tool,5,False,World’s Couch potato,Great motivational tool
2024-03-24 10:11:00,,East peasy of you can commit to consistently adding shizz,5,False,alatini aroha,Brilliant east helpful
2024-04-15 09:13:55,"{'id': 43309506, 'body': ""We're so happy to hear that you find our app helpful in your health and wellness journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-04-16T17:36:00Z'}",The app has kept me focused and honest slowly having an impact but weight is stubborn,4,False,Mark4971,Mark de vink
2024-03-11 20:52:42,"{'id': 42566590, 'body': 'Thank you for providing this feedback on the cost of Premium. We will pass this along to the team to review. If we can help with anything else, or if you would like to provide additional feedback/suggestions, please email us directly at support@myfitnesspal.com. Thank you!', 'modified': '2024-03-13T15:21:22Z'}","I really enjoys the app, but it’s abit expensive for me.",5,False,Mikeyfunnell,Great but expensive
2023-09-28 01:36:34,"{'id': 39220599, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2023-09-29T14:58:51Z'}",Very handy and easy to use,5,False,richabajajmehta,App
2024-02-06 11:21:44,"{'id': 41822758, 'body': 'Our sincerest apologies for any confusion on how to cancel your Premium subscription. Please see\nhttps://myfitnesspal.zendesk.com/hc/en-us/articles/360032625371-How-do-I-cancel-my-Premium-subscription-renewal for more information, or email our Support Team at support@myfitnesspal.com.', 'modified': '2024-02-07T19:44:43Z'}",Said to cancel in iTunes . Open it up and nothing is there. Very confusing.,1,False,MKW$754379006432,expensive subscription confusing to try and cancel
2023-10-31 00:52:12,"{'id': 39873525, 'body': 'Our apologies for any problems you are having. We believe this issue should now be fixed. If you are still experiencing this problem, can you please follow the link https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com for further help? Thanks.', 'modified': '2023-11-01T15:29:18Z'}","Hi, app now will not load. Uninstalled and reinstalled, as well as rebooted phone….

Anyone else experiencing this?

As a more general bit of feedback, must say I find the interface super crowded and clunky.",1,False,buzzwhirlwind,Fails to load.
2023-08-24 10:06:04,"{'id': 38552828, 'body': 'Thank you for your review of MyFitnessPal! We are grateful for your kind words, and pleased to know that the app has helped you along in your health and fitness journey. Keep up the excellent work!', 'modified': '2023-08-27T22:42:15Z'}","A great free app to track calories intake, waiting weight gain or loss.",4,False,kahsusvshbdsb,Great app to track their calories
2023-09-15 19:51:10,"{'id': 38991196, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! Thank you for your understanding.', 'modified': '2023-09-18T18:17:23Z'}","Every time I add my meals in it keeps doubling them up even I edit them still come back double so every meal I have to delete half , it’s frustrating",1,False,BT1747,Double up
2020-10-19 20:04:31,,Needs Smaller App Size,4,False,RVRZE,Annoying How I Have To Tap To Dismiss Introductory Popups Every Time I Log In
2023-01-17 10:20:24,"{'id': 34366477, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-01-18T20:39:05Z'}","Downloaded the app, I could not create an account, I tried email, Appleid and Facebook and nothing worked, deleted the app immediately.",1,False,Ham. M,Deleted Immediately
2022-11-08 18:58:03,"{'id': 33091842, 'body': 'Hi there! Our apologies for any problems you are having navigating the app. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2022-11-10T16:40:36Z'}","Not easy to use to log everything 
Need help
Suppose to be a free app?",3,False,jimmynips,Feedback
