date,review,rating,isEdited,userName,title
2018-06-17 22:20:27,"Your feature of transitioning between multiple accounts is very helpful and efficient! But I have a problem with my main account's updating features. Whenever I update the app, my other accounts other than my main receives it. For example, when polls just came in, my private account had that feature but, again, my main did not. In addition, the new feature where there's 'Quick Comment', and once again, my main account cannot access that feature. Can you guys help me?",5,False,HaiBaiLulz😆,hELP
2018-03-13 07:29:03,I have just gotten Instagram so I am still finding out new stuff and tinkering with it but so far I LOVE the app. You get to text and communicate with friends. If you don’t want everyone on Instagram to see your posts you can make a private account we’re people have to request you and only if you say yes they can see your posts. I am on Instagram 24/7 I never wanna miss a post!!! It’s so fun cause I get to see other people lives and slime vids are always satisfying! Instagram is the best thing ever you are living under a rock if you don’t  have it!,5,False,Omegalos 322,BEST LOVE AMAZING FUN
2020-02-09 18:17:39,"I can't believe you switched the location of like and DM button. Not only that, in the pass, i hit the like button, it takes me to my visitors comments and like to my posts, then while in like, if i hit like button again, it can take me back to the top of ""likes"" page. With this new design of button placement, i lost that. Question to the designer, have you actually use Instagram enough to make this change?",5,False,What a Wonderful Idea,The new placement of the like button is a bad idea
2024-03-12 11:30:03,"I, myself actually do enjoy insta however there is this one problem that no matter what I do I can never overcome it . I can’t find the button to make highlights it’s simply not there , however , the other method of making a highlight doesn’t work eirther . It lets me choose the stories , then add a cover but when I try to make it into a highlight it keeps saying “ error insta is facing problems please try again later” . I’ve googled it and I’ve restarted my phone , deleted then redownloaded the app , checked my internet however nothing fixes my problem. Please help .",3,False,paiudusia,highlights
2023-02-27 11:21:03,"Instagram is good nd all but I hate it 1 thing I hate so much is you can’t log out of old account please change this Instagram literally make anyone’s day please change things it could fix so much things n make insta way better , I love insta in general but sometimes I gotta make another acc yk but it’s all full bc I have too much but it’s not my fault bc I cant log out because Instagram doesn’t allow me to this is why I’m saying please change this please do anything you guys can to change this would make it a lot better promsie",4,False,jomane.alzzzz,instagram.
2023-02-21 00:13:35,"Instagram has zero integrity, stop using it! There is so much wrong with this app, bring back the original instagram! Stop changing it, stop monetising it and strengthen your TOS - it’s SO VAGUE it ALLOWS PORN - and stop letting people break the TOS, especially celebs! Kendal Jenner posting a fully nude photo and she gets to keep it up bc she lightly blurred her nipple and she’s famous!! Zero integrity! And stop allowing people to save your posts! It’s so creepy and uncomfortable when a bunch of creepy guys save your posts!

Add a recapture when creating new accounts, are you people in the dark ages??? How hard is it! All I get are bot messages from scammers and you people are too lazy and stupid to add such a simple fix! Jfc you’re all as useless as each other.",1,False,Coedianna,STOP ALLOWING BOTS add recapture
2022-12-09 21:29:54,"I’ve been using and enjoying Instagram for over ten years and nowadays it’s my only social media app. The reason was that I was in control of what I saw. 
I don’t mind the suggested posts, but surely they could figure out how to keep them relevant to your interests? 
I don’t want to watch a goose play a ukelele with it’s feet (if you do, that’s cool but not for me) or scroll through a seemingly never ending torrent of junk posts to find something I do enjoy. After you have scrolled past a junk post the algorithm thinks you watched it and then just pushes more. Driving me nuts. If I wanted tik tok, I’d download that. But I don’t. Please let me be in control of what I see!",2,False,Too old for TikTok,Stop the off topic suggestions!
2021-09-30 06:51:57,"I’ve always loved Instagram, but the fact that I cannot share posts from other accounts that HAVE the allow sharing option ON, and multiple people have complained about this same problem, proves to me that no one’s really looking at the tech issues. 
Not only this, business accounts can’t even see their audience analytics in a promotion even if it’s reached more than 100 people. I am all for being patient, but both these issues have been ongoing for months now, and I’ve heard many others complain about the same things.",3,False,kristelle IP,A lot of technical issues
2019-11-27 11:06:25,"I’ll say - I’m like the rest of your users, i love IG with all my heart, my favourite and go-to app daily and i’mon it religiously .. not anymore

All I am doing is trying to scroll through my feed and then an ad pops up - okay that’s fine - what’s not fine is when i “accidentally” tap it and the pop-up for the ad comes up and DOES NOT allow me to “x” / exit the pop-up and FORCING me to FORCE QUIT the app frequently 😤😤😤 

I don’t mind the ads, that’s how you make your money but please fix the “x” / exit for pop-up ads",5,False,da0tful,These ads are incredibly annoying
2019-05-26 12:16:11,My Instagram account keeps thinking I’m a bot and locking me out. I have many rights and reasons too prove I’m no goddam bot. Instagram was my prioritised app but it can forget it. This is the second time Ive been locked out and I’ve absolutely Had it. I’ve had to make so many accounts because of this and now it won’t even let me do that. Pretty frustrating. I’ve done everything I can in the Instagrams help steps and nothing has worked. Would really appreciate a response.,5,False,TrippaTTTTT,I would like this fixed as soon as possible please.
2019-07-03 15:22:07,"I love Instagram so much.

But I have a problem and it just happened now every time I open Instagram it works but when I tap on a story from one of my friends or a celebrity I can’t see it and I don’t know why I tried everything I deleted the app and put it back on again but still doesn’t work and I want to see the stories as soon as possible and I’m getting annoying because it doesn’t work please fix it I really want to see the stories again. Thanks have a nice day 🙂",5,False,vaaaaaannnnneeeeesssssaaaaa,Can’t open stories
2019-01-15 06:48:33,"most of the time I use instagram is for fun. I have a fan account and many of my other friends do but recently this app has the nerve to delete us for “impersonating celebrities.” I didn’t think an app like this could be so dumb and believe we are doing such a thing. Use your brains guys, we are fan accounts for a reason and it’s only for fun. Many fan accounts put so much work into their posts/edits and then eventually get taken down for nothing and most of the time they lose all their followers and work. The accounts instagram should be removing should have to do with bulling, abuse, hate etc. But oh no they decide to delete harmless fan accounts who did nothing wrong, have fun losing your app while I become a Facebook or twitter user😘",1,False,CycloneCharlee,fan accounts deleted??!
2018-11-19 23:12:36,"I have not been able to log in via the app for the past week. I can log in via the website but only have a limited view of notifications. An error message appears every time I try to use the app. I have sent between 10-15 report problem requests as there is no other form of contact and have received no response or assistance. This review is not even worthy of a star as if there is a problem there is no way for it to be fixed as a) there is no support b) If you do use the only option of “reporting a problem” - no one assists or acknowledges the issue. 
A week has gone by and I still have this same issue. If you come across an issue with the app or instagram as a service - good luck on getting help!",1,False,mac_jess,Horrible Service
2018-05-26 09:54:58,"1. i own multiple accounts, and whenever instagram updates, not all accounts get the update, so some of them stay on the older version and so on. on my main account i cannot turn on my activity status and on my private account i can, but the layout is the older version
2. whenever i send a picture into my DMs, it suddenly sends again and stays there, unwilling to let me unsend and stays there as the most recent message
3. sometimes when i'm scrolling through people's pages, the screen freezes and all i can do is scroll but not tap, sometimes the opposite
4. in group chats, you can no longer see who specifically opened your disappearing photos and who screenshotted it, it only says the number of people who opened it, or if it was screenshotted at all
5. bRiNg bAck cHroNolOgiCaL oRdEr
6. um, its ridiculous, there are ads for every five stories i view and every five posts. it's so irritating and really ruins the whole experience on the app
7. now i can't clear my search history
used to be a good app but its getting worse every update. please be original, thanks.",1,False,alrightson,work on these issues please
2018-02-15 10:01:22,When Facebook bought out Instagram they said they wouldn’t turn it into Facebook. Now it’s worse than Facebook. There is no way of changing your feed to chronological order and instead of seeing my friends posts I have to go searching their profile. All I can see in my feed now is about 5 accounts with posts up to a week old and ads. I don’t get to see anyone else’s posts no matter how much I scroll down my feed. This algorithm is so bad it is beyond a joke. Why doesn’t Instagram listen to what everyone wants and change it back!!,4,False,Troy Surfer,Used to be better
2017-11-27 10:41:51,"I’ve got a public account and a private account. Up until recently, I’ve been able to toggle between these accounts easily. The issue I’m having now is that these two accounts seem to cross over. While it may appear that I am using my public account, the notifications that come up in my activity feed are for the private account- and vice versa. This makes things very confusing. It has lead me to accidentally follow a lot of people on my private account, under the impression that I’ve been using my public account. Please fix this soon!",4,False,Eeemmmmmmaaa824,Multiple accounts
2024-08-19 02:09:05,"Instie has been my favourite platform for years but the last month or so their advertiser screening has massively failed. 
Users pushing illegal products & services have obviously found ways to game the Meta ad approval bots. 
I am seeing promoted posts for - illegal drugs of all sorts, firearms, match-fixing betting and more.
I’ve given up flagging these promoted posts/ads as Meta ‘reviews’ them yet re-approves them! They are either desperate for advertising dollars or the same bots that approve these ads are doing the reviews (or both).
If you use Instagram to promote yourself or your service of products or business it’s worth knowing that your legit posts will be competing for space, and posted with, borderline criminal advertising.",1,False,RexRox1,Ads now border on illegal!
2024-07-02 09:00:08,"Half of the reels i see on instagram are of accounts of little girls who aren't even supposed to be on this app, all the comments are ALWAYS filled with disgusting comments by older men and/or men in general and you cant even report them anymore on any app and its so frustrating that this is just accepted now and you cant even do anything about it even online, i cant even start to list the amount of accounts i have came across that are clearly run by fully grown men who's following lists are FILLED with little girls accounts who claim to be 'parent managed' or just not even trying to hide the fact they are a little kid",2,False,valèntine <3,Why cant you report stuff?
2023-09-27 03:32:49,"Hi Instagram,
Why is it that when I’m just scrolling and trying to find updates from people I actually follow, that there are now suggested reels and suggested posts that alter the screen brightness of the app to make you focus on them? When a reel comes along, the brightness dims the surrounding space and whacks the brightness and contrast of the video up to 100. 

It’s unsettling and makes using the app so much less comfortable for my eyes. 

Can you also please make the feature that allows you to see a certain type of feed permanently your preference? I hate that when I want to see the feed of only people I follow, I have to actively go and change it to that feed every single time. Give the user the power to choose this as their default feed. 

If these things aren’t fixed I’m seriously considering deleting the app altogether. Instagram has really fallen from grace. Photography and sharing beautiful photos with your followers is no longer prioritised in feeds. It’s all reels reels reels. It’s just such a distraction.
Thanks.",1,False,Jexterrrree,Reel prioritisation and screen brightness modification
2023-06-08 09:48:38,"Instagram team whether or not you did this update for a selfish reason, you upset so many artists within your community by removing the recents tab. Artists are struggling to grow now because of your decisions and now tags may possibly become pointless.

If you wanted to know whether or not people actually wanted this update you should’ve done some kind of post or poll whether or not people wanted it or not. People will not get used to changes this simple yet drastic effect. 😬

Because of all this, I disabled auto updates in my setting app just so you don’t take away my ability to find new & underrated artists. Please, undo this for the better and learn from your mistake",1,False,FantaGrapes,I wont update anymore
2022-09-28 12:48:52,"So how this had started due to some minor inconvenience of my friend who is a kid keep in mind, reported my picture i had sent to her,  which she insisted that she would’ve “reported them instead” which i then explained wouldn’t work like that, then i got suspended, so i waited to log back in. Then when i attempted to log back in, my account was disabled, so then i did i review and for some reason you guys can’t see it right now due to covid, which i then thought to myself “that i can respect.” But im extremely upset due to this, i really like to post my art so i can see what people think, even trying to make an a new account wont work, this feels like i have been IP banned. I am not happy.",1,False,C0rat1n3 is my insta.,This is why i give insta a bad review.
2021-10-08 11:24:22,"I love it a lot. I loved the new updates with themes on the text and things like that, but my Instagram per new update has gone completely back to how it was before ALL the upgrades pictured here - and I don’t know why. All im saying is that sometimes they either mess up or they just put in a random update (not in description) and let you find out things were changed. :(
4 stars cause I still love the app and the features that it has been steadily upgraded with, not the old ones my app suddenly went back to.",4,False,hey there. . . .,Hahdshbssj
2021-10-08 09:49:56,"Love Instagram and the community on here however I’m sick of being flooded with images from just a few accounts because I’ve happened to like their photos recently, I miss out on seeing so many accounts I really love and not sure why exactly that they disappear from my feed - I wonder if it’s due to me not “liking” one of their posts. Drives me insane and makes me crave the old days of chronological order where I had a great mix of images to see and often knew if I hopped on at a particular time that I’d see some of my faves who always posted around that time",3,False,razzamatash,Love & hate relationship with Insta
2021-05-24 03:34:13,"Censoring and shadow-banning accounts that share footage of the humanitarian crisis in Palestine and blaming it on a “glitch” is dishonest and unjust. Social media has been the main tool for disseminating information, by ordinary citizens on the front line. The Israeli government‘s Cyber Unit has effectively silenced thousands of voices by making requests with Facebook to delete anything that isn’t in their favour. 

The head of Instagram, Adam Mosseri himself said in an interview, “We've realized that we have a lot of responsibility to understand how our platform is used and to address any abuses whenever possible.” 

It would be great of him to realise that responsibility and the immense power this app has, and to uphold human decency in allowing ordinary citizens to share their lived experiences.",1,False,iyzo92,Discrimination
2020-11-19 03:33:09,"Instagram has been one of my favourite social media apps for awhile now, however the new Ji that they have implemented has been very hard to adapt too which I would understand for a long term user but even for new uses the app offers little to no simple explanation for placement of slides such as the upload button that has now been moved from the bottom middle (an easy and effective placement for a app designed to share pictures) to the top of the front page which now requires a user to scroll to the top of the feed to access. Over all the app had a good layout that I would recommend for anyone to use, to one that is ineffective and challenging. Over all in its current state I do not recommend you download this app.",1,False,Breaks2020,Terrible UI
2020-01-17 15:50:12,"I would love the ability to change the order of my posts after they have already been posted, because it could help me in establishing a more cohesive feed that looks a lot neater and aesthetically pleasing. It’s really frustrating when posts are locked in their place because sometimes they don’t look as nice as they potentially could due to the order they were originally posted in. Please give this suggestion some thought as I believe a lot of people would agree with me!",4,False,vicky.smith,Suggestion: The ability to rearrange the order of your uploaded posts
2019-07-23 02:00:47,"i know that likes don’t necessarily matter but i think that scrolling through my feed has me wondering wow that’s so cool how many people have seen this. Also famous people or people with a large following should definitely apply to this as well. i always wonder how many likes my favorite you tubers  are getting, along with my friends. so many people have asked me after the update, “how many likes did you get on this” and “they need to bring likes back it just ruins everyone’s posts” i think that taking likes away should be optional and you can change it in setting whether or not you would like them to show on your profile. thank you.",2,False,Maddie5871,please bring likes back
2019-07-18 13:11:01,"I understand the premise of getting rid of the likes, but Instagram kind of loses its appeal as an app. I don’t feel like I’m interacting with my friends at all, instead it takes away from the social aspect of Instagram - now it feels like I’m just posting into the void lol. Will probably stop using Instagram eventually if the test becomes permanent. Hope Instagram brings back being able to see the likes 

I understand the social pressure a lot of kids feel with Instagram, but getting rid of the likes won’t change that. There’s still the pressure of followers etc. I think the best approach would be for Instagram to fund mental health programs at school, teaching kids how to deal with these social pressures, if they really wanted to make a difference.",1,False,Daisy.Wang3,Bring back the likes
2019-06-11 00:37:42,I’ve loved Instagram until the last couple of updates. I could always keep my place when browsing to quickly answer a message or check if an email had been received or pause a show on my remote but now without fail it takes me straight back to the most recent post! Yes I can scroll and scroll to where I was but seriously give me an option to go to the beginning don’t assume that’s where I want to be! Just out of frustration I log off and stop using the app.,5,False,D-ATA,How infuriating!
2019-06-07 22:53:14,"I’ve had a number issues with my IG story video function. I can record more than 1 x15s video but once finished recording only the first 15s video saves to post. No amount of reporting an issues has given me a response or fixed the issue. Deleting and reinstalling the app hasn’t worked. I wish there was an actual supper team to speak to about this. In the past I’ve had issues pairing videos to stories that were filmed on regular camera, it would kick me out the app. Frustrating",5,False,Ella martyn,IG STORY Video issues / bug?
2018-12-26 10:09:13,"So, the new update with voice messages and stuff came out recently but for reason I can’t use it! I have a very new iPad I think it’s one the latest iPads and I still can’t use it. Two of my friends have the same iPad as I do and they can use the update. It didn’t let me get the update to tell if my friends are online either. Every time intsagram has to update I update it but I’m stuck with the old instagram. So maybe you could look into it?? Thanks!",5,False,crystalclawlps,Try fix this?
2020-11-26 06:39:39,"I’ve been using instagram since forever! It’s my favorite app from my phone and i use it everyday. And plus i never really leaving a review but this new layout is really bothering me. I hate it that the story button is 3 clicks away now. Like — if there’s a funny or spontanious moment and i want to record it, now i have to go to my profile, click +, and then pick story. Seriously it’s inconvinience. Please put it back in the first page please please please :(((",5,False,me.justme,Not a fan of the new layouts
2024-03-16 04:26:25,"The amount of people who see my posts have dropped considerably. It’s hardly worth posting. 
I’m also disappointed that the posts shown on hashtags are those with the most likes. I prefer to see things posted in chronological order, or at least have the choice. 
I normally participate in MarchMeetThe Maker. I’ve done a few but, I couldn’t even find my posts on any of the relevant pages. Also, I enjoyed seeing what other people posted for each day and prompt but, now it’s all out of order and you see the same ones over and over. Instagram has really stopped working for many creatives. It’s very disappointing.",2,False,ThePurplePaintbrush,Dismal coverage
2022-06-24 18:49:37,"As a user of this app for many years, I am well aware of its faults. While I appreciate a continual aim for innovation, Instagram routinely steals features of other apps and social media sites, making Instagram a hodgepodge of their competitors. The brand has no sense of identity whatsoever. The most recent attempt to dominate the media market, changes the iconic Instagram home page into a pale iteration of T1ktok. It’s horrible, ugly, and not user friendly. The constant updates, and movement away from the photographic posts Instagram was built on shows a complete lack of understanding of what users want. Users want Instagram, square photos and brand identity. Not this constant attempt to poach other companies’ ideas.",1,False,meeieienskal,Instagram’s Constant Failure
2022-06-18 09:47:35,"My old account is hacked and Instagram won’t delete it. The original account was stephenchavura and now it seems to be going as shenchavur3432. It is now a hacked account that tricks others and also seeks fake crypto currency. Please check my records, I’ve contacted Instagram many times to get the old account taken down, but without success. People are contacting me all the time telling me that my old account is trying to scam them. This is very serious. Please fix it. I’m very happy to cooperate. 
Thank you
Stephen Chavura
User: stephenchavura1",4,False,Stephen Chavura,Old hacked account
2022-05-29 02:43:16,"A lot of people comment that they can’t dm me and it says “you can’t message this account unless they follow you”. I am 15 but as a model and musician who has a professional account, dms are how I get all my opportunities. It is so frustrating because this is my source of income and I am losing opportunities because of this. Also, all of a sudden I get no dm notifications. I have all the settings within the app and in my phone settings to say I should get dm notifications, but I don’t. I get notifications for everything else in the app. I even get notifications when someone screenshots a photo I send.",2,False,Aly^_^,Some people can’t dm me and my notifications aren’t working
2021-10-04 20:53:48,"Ok so firstly, Instagram seems to have a real field day when it comes to deactivating LEGITIMATE accounts but when I report an account 50 times for pretending to be my business and scamming thousands of people, they don’t take it down because it apparently hasn’t ""violated any guidelines"". How is a fake account impersonating a real business and scamming people not a violation of guidelines?! So many of my customers have reported it too and Instagram just won’t respond anymore? 

Secondly, you’d think if you release an update, you’d make sure there are no glitches. I can’t even respond to messages or load posts because it’s glitching so hard. I would delete the app if I didn’t need social media for my business.",1,False,copbanana22,Pathetic
2021-09-05 07:10:34,Listen I really love the app! It’s super easy to use and I love using it to talk to my friends but just today I’ve been receiving the same notification saying “We limit how often you can do certain things on Instagram to protect our community. Tell us if you think we made a mistake.” I tapped “Tell us” over and over but the notifications keeps popping up and I’m unable to talk to my friends. This is super annoying I was hoping you could do something about this? It’s been going on for about 2 hours now.,4,False,bestay<3,Limit.
2021-05-08 11:05:36,"I think Instagram is great because it allows me to talk to my friends and see lots of cool posts without looking through boring Facebook. But I’m not a big fan of it taking my information and using it to sell advertisements to me so that I will buy their products when I’m already tight on money, or that it is spreading a toxic spend money culture throughout western and middle eastern society, through influencers like Jake and Logan Paul or any other influencer out there thats in it just for the money. Or people talking about matters that they don’t really understand, and in the end are just spreading biased propaganda.",3,False,Biskets are cool,It’s great but.
2020-03-28 00:13:47,"This is one of my favourite social media apps of all time but seriously, WHY DO I KEEP GETTING ACTION BLOCKED NOTICES!?!? First I couldn’t add people to video chats and now on my second account I can’t follow people! I have done nothing wrong at all so what the actual hell?! And what’s more everyone else says they are having this problem too so it’s not just me who’s getting flagged for it!! For heavens sake fix it because it would make Instagram a lot more fun for us all!

Thank you for reading",5,False,Tomskdog11,I love it but keep getting blocked
2019-12-29 11:46:00,"I was wondering why I didn’t get the countdown like everyone else so I thought I needed to update my app because, some features weren’t showing up like they were on my friend’s phones. I tried to update it but it didn’t need updating, I tried updating my phone but, that also didn’t need updating soooo I uninstalled it and installed it but, now I’ve got the latest version and it’s annoying zzz because a lot of the features I use to have before trying to update my app are gone",5,False,K.a.y_,Hasn’t been updated yet
2020-02-18 14:20:47,"This is a great app for photography but the use of the app is still debatable, I completely understand the reason for hiding the specific number of likes to other viewers bit what I think is stupid is that none of the updates tell us any information about what has been updated, my suggestion for further updates is to tell specifically what is being updated and for future reference it would be smarter to show the specific amount of people viewing your profile daily. This would help for reassurance for parents and lower anxiety.",4,False,jake kosta,Good but dated
2018-12-13 20:38:53,"on a certain account the home page works smoothly and just fine, but when i go on the heart page it doesn’t load, this has nothing to do with my internet connection, i had all three bars and it works fine on my other account. i think instagram needs an update to fix bugs and crashes. Other than that, instagram is a great social media and i thoroughly enjoy the app. I just think it needs an update to fix bugs and crashes and things like that.",5,False,quebj,loading
2019-11-02 07:29:38,Instagram has become trash since yesterday when they decided to get rid of the holy bucks filters and lots of other filters. All because of promoting plastic surgery causing mental health problems. This is stupid. Filters make your face look different and they are creative to use for taking selfies. It’s being banned thanks to stupid people who take it seriously and want to get plastic surgery it’s there choice. It’s not the people’s fault who are creating the filters they are being creative. Snapchat has been doing filters for years that change your face and it hasn’t been banned. So why do instagram filters have to be banned? Nearly if Holymariia’s filters have been deleted thanks to people’s and instagrams stupidity.,1,False,Becky_Stevens03,Holy Bucks Filter Bring It Back!
2019-04-19 12:15:08,"Instagram is a great app don’t get me wrong but I had one issue.
I wen to go on in one day and I had to log in again, so I log in and it said that my account has been deleted and no one will be able to see it. It said it had been deleted because I’ve failed to follow the terms! Uuum excuse me! I’ve done nothing wrong! I don’t know what happened but I don’t have my account any more and I’m extremely annoyed. I’m just gonna go a head and say that the filters on Instagram are terrible and Snapchat is 100% better and Instagram should just stop trying to compete. Don’t get me wrong, but it deleted my accounted and I’m am super annoyed!!!!",3,False,Smell_my_gas,‘NOT FOLLOWING TERMS’
2019-04-10 02:37:02,"I’ve updated ig last night and and i’m getting “reported for violating the terms” in which i haven’t done anything wrong. i really think instead of disabling my account for the second time will do anything, instead maybe disable the suicide related accounts coz they pop up everywhere. i’ve lost nearly a hundred followers last night and i’m not even sure why, the follower count goes up and down each day which u really needs fix, i’m getting tired of tryna login and then finding out that i have less followers then the day before and half a dozen reports saying my account will be disabled or deleted. this app isn’t working very well and u needs fix it asap, i’ve only had it for a year and it’s already not the best.",1,False,gamer🤪,this is stupid
2018-02-01 12:40:06,"I left FB for Instagram and loved the change. I really do not like that it now shows when you were last online, and who you follows last visit. It is unnecessary and feels like an invasion of privacy. 

When you scroll past videos they blare out, even if your settings are on silent. Very annoying. 

I also don’t enjoy how messenger introduced the annoying new alert that shows when people come online. I feel Instagram may be heading down that invasive path. Let’s hope not.",5,False,Erk1232479,"Loved it, but not so much now."
2018-08-17 11:57:51,"Look, it’s a great app and all. I had no problems with it... but then this new update. You moved the bookmarks to a hard to find place? Replacing it with the barcode scan thing? Instagram no. 
Bookmarks are important, likes are also important; can we please move these two to easy to find and access locations (like where the bookmarks were) please.
Otherwise the only problem I have is with the recommendations - if you accidentally click on something, Instagram recommends more of it - can I ask for a way to stop seeing certain hashtags. That is all.",4,False,Budgie0003,Instagram no
2023-10-13 03:51:44,"I love this app! HOWEVER.. I don't know if it's an issue with my Samsung phone (commenting this through current iphone bc i don't have samsung phone with me now) but whenever i need captions for a reel, i always have to go to my profile, go on settings, accessibility, then turn on captions, and once i don't need them anymore, i just tap on the captions and then turn it off. but when i need it AGAIN i have to keep getting to my profile and i am kind of tired of it.",5,False,koi ^^,Love it!
2020-12-03 11:43:05,"Yes well I’m not getting notifications at all when everything is turned on in my phone settings and also my Instagram settings I get no notifications about my friends liking commenting or messaging me I literally have to go into the app to see if I’ve received anything and I don’t have fb or anything only use Instagram for messaging my friends. 
I’ve uninstalled and reinstalled nothing I still get no notifications so fix this please",5,False,Emmmajjjjjjjjjjj177789900764,No notifications
2023-03-04 00:51:48,My friend is trying to set up an account on this platform since they want to post their arts but they ended up getting suspended for ZERO REASONS. they tried to create a new account a couple of times and when they try to fix the problem and confirm that it’s their account. They keep receiving some sort of message saying ‘we cannot confirm your account’. My friend is horribly stressed out right now. Their usernames are always appropriate and it still gets called out as ‘inappropriate’ and that it’s against the platform guidelines. Please do better!,3,False,b7llagow,The app is good but I have a problem
2022-11-25 13:18:48,"Just when you think Meta can’t produce a worse update… bam… they knock you flat. This latest update is the most insane so far. The same post is stuck at the top of your feed for days, you’ll scroll through about 10 posts before the dreaded “You’re all caught up!” banner appears. But no, you haven’t fritted 3 hours away scrolling and finished Instagram, it’s just this hot mess of an update. 
You have to manually select “following” in order to actually look at the accounts you as a free citizen have chosen to follow. Otherwise it’s ad-city. The Marks, Elons and Jeffs of the world ruin everything eventually. 
Otherwise, pretty good app. Hence why is has one star and not ZERO. FIX THE APP, LOSERS",1,False,LittleLittleJimi,"Another day, another garbage update."
2021-11-01 12:16:22,"There are some few bugs most times for me like the whole home page is just different to what I actually like, the app like once a month or something always goes down, and sometimes when I get a notification that someone has posted or putted something on their story it’s already been an hour when they actually did posted (sorry if that didn’t make sense) but anyway idk could you fix the bug or something it doesn’t seem the difficult.",4,False,Sq0uid,Fix some bugs please
2021-02-23 11:27:48,"Overall I really enjoy using instagram as an app to communicate with friends and see what’s going on in their life however, there  has been an ongoing problem with me trying to upload a picture on my Instagram story. I’m not sure if it’s my phone or the app. I’m continuously tried to upload a singular photo but instagram is blurring out the entire photo till there’s no thing left , mind you this photo is not disturbing or inappropriate in any way, shape or form. If this is an issue for anyone else please reach out to the creators of Instagram and get this fixed ASAP!!!!",4,False,Aaliyah Hutchinson,REPLY ASAP
2020-12-23 13:24:30,"Hey instagram! or whoever may be reading this, i’m not sure why but i cant add music to my story anymore and this is kind of upsetting me because i use music almost daily for my stories :) ive asked a few of my friends and they tell me they will have the option to add music to their story. i’ve deleted and reinstalled the app a few times now, restarted my phone more times than you’d think and nothing seems to be working. if this is a bug, could it please be fixed as soon as possible because it’s starting to annoy me :( thank you so much i hope you have a great day to whoever’s reading this!",3,False,An instagram user :),No music option anymore?
2024-09-02 10:41:59,Thanks bro for creating this beautiful tattoo for me. The way this tattoo is depicting story about the relationship of me with my both daughters and story of my struggle is just beautiful. I cannot thank you enough bro for this masterpiece you have created on my arm which will stay with me forever. I have shown this to my friends and they refuse to believe when i told them its all freehand and no stencil has been used👌can’t wait to see u again soon in near future🙏🏽,5,False,Rippy_noor,Masterpiece by this genius
2020-11-18 09:27:10,"INSTAGRAM!!! Do you not LISTEN to your demographic nor your users??? We don’t want you to be a shopping mall, a flea market, or Ali Express. What we DO want, is our chronological order back, so we can see our friends, and not miss their posts. We don’t WANT to be bombarded by ads. Let accounts go back to growing organically instead of pushing big accounts and suffocating the rest of us and what we’d like to see. This was never what it was about. You know good and well we’ve been screaming at you about it for the past couple of years. You keep dodging the issue and trying to implement a consistent useless string of changes, hoping we’ll get distracted and give up on it. At this point, you’re just being ignorant, but you already knew that.",1,False,joshmods,BRING BACK CHRONOLOGICAL ORDER!!!
2020-05-10 09:28:13,"I have used the app for years and had little to now problem but for the last few months I have had the same issue with no fixing. I cannot like any photos or see my friends links as apparently “your profile contains a link that is not allowed.” 

And then it says “tell us if we have made a mistake” and for MONTHS NOW I have been telling them about the problem with no resolution!! Even if I did have a link in my profile I would prefer to get told so I can remove it. But no after 4 months nothing from instagram. Can’t like my friends photos of their new born babies, etc. app even has issues with me trying to click on the profile pic on post to see individual profile. 

FIX IT",1,False,Ripe strawberries,Can’t Like photos-link not allowed
2019-07-26 09:21:16,"Ive had instagram for a while now. Maybe, 1 and a half years.. anyway, ive been obsessed with instagram and im on it 24/7. I rated instagram 5 stars easily but.. this latest update, isnt so good sorry. I wish i could rate instagram 5 stars still but ive changed my mind down to 3 stars. The thing i dont really like is how you cant easily see how many likes you have and also other people cant see how many likes i have. i know thats kinda selfish but i think its too confusing and all of my friends agree and they all hate the new update.

Kind Regards
-Hayley Peatt 
-@hayley._.peatt",4,False,Chikern_Nuggets,Instagram Review.
2019-07-21 11:38:19,"Sexism isn’t meant to exist today but Instagram is taking it to the next level & destroying female dominated businesses. Banning hashtags that show the female body doing amazing athletic things is ridiculous yet the same hashtag (but male instead of female) is perfectly fine. 

Industry’s that I am aware of but I’m sure it’s not limited to are fitness & pole dancing industry. Where girls/ women are posting amazing things. Showing strength & flexibility. These industries help women with self confidence & knowing that their bodies can do amazing things and the community’s that are formed on social media platforms bring us all closer together. 

I get the need to get rid of porn & nudity but so many hashtags that don’t have these things are being banned & are destroying the small businesses that without social media wouldn’t exist. 

I actually can’t believe that shadow banning & hashtag banning is actually a thing for posts that are just girls working out. 

As far as hashtags go, if you don’t follow them then you don’t see the content so what’s the problem. To target particular industry’s & ban hashtags that mean nothing to the general public is ridiculous.",1,False,Naturopath01,Sexism at its finest
2018-03-11 01:39:28,"Now more than ever, we need a platform where our voices can be heard, where we can connect with people of our own choice.
We do not need algorithms to mute our voices, to erase our connections, as if we are not already unheard, as if we are not already alone enough.
We do not need the powerful to impose their thoughts on us. Even if that has to happen, it should be through tour conscious subscription. 
The powerful should focus on creating better products/content, not by silencing individuals and pretend to be the best/most suitable option we have.
Put it this way, why do I have to “turn on notifications” for life moments of my loved ones, when corporate/influencer content is literally shoved in my face?",1,False,Tezzainbc,We need the chronological arrangement back now more than ever
